"x" "y" "alt"
"52841" -48.4560429730754 -1.35135941110513 22
"55852" -48.3801030215807 -1.10968438667206 31
"31150" -48.3957365704276 -1.30171887158321 6
"45562" -48.5116980082893 -1.2446676929809 14
"24711" -48.4641017866177 -1.34089349160906 10
"78907" -48.3404557980987 -1.07445816569189 19
"45276" -48.2443158837099 -1.22238438907671 16
"19223" -48.2721906022409 -1.25899799987436 20
"4464" -48.227045560446 -1.15171272843681 22
"66530" -48.4648643579649 -1.40723221197183 10
"24458" -48.185827758054 -1.17010280374356 46
"8790" -48.4417211429212 -1.37955483207907 19
"51688" -48.339056635475 -1.36840951251103 15
"33729" -48.440976080521 -1.25502056377214 33
"69283" -48.1633264699566 -1.19884257856256 17
"37166" -48.2427855948954 -1.35527420094445 29
"76574" -48.3327708951437 -1.13575526754674 13
"41341" -48.4039373865586 -1.49852819068701 20
"29648" -48.3902915088079 -1.19543902840051 15
"50758" -48.4890476861575 -1.49803841224357 12
"16349" -48.4040121831236 -1.34906954387804 13
"39335" -48.3603681103971 -1.06951807432869 17
"58537" -48.4367906967334 -1.48754987243705 15
"5736" -48.2637981524921 -1.42068778584258 34
"60433" -48.3500505249259 -1.33811857194249 13
"45356" -48.3277960952666 -1.11424550630704 29
"59964" -48.4755653121802 -1.51687688969953 10
"34516" -48.251276055126 -1.10221254684368 18
"6997" -48.4786206987675 -1.45354458988142 10
"63716" -48.3947526665269 -1.17254049128941 20
"50200" -48.4586719496621 -1.35848474710159 12
"7411" -48.4719574557857 -1.2756407285194 22
"63390" -48.4050964546077 -1.18940155550377 17
"939" -48.3645790484667 -1.09319204378198 21
"68182" -48.3136878132023 -1.2160316531062 36
"50385" -48.381674588289 -1.21107154045645 38
"61612" -48.2642956556493 -1.25815185136323 25
"43314" -48.473135939036 -1.45668075828945 11
"47647" -48.3860997464014 -1.07379959096157 26
"78407" -48.3777715860787 -1.22987384765032 34
"14447" -48.299104853336 -1.36263929897837 33
"24000" -48.4196099049437 -1.29350400619278 10
"26709" -48.2775841074825 -1.24867047878256 23
"25140" -48.2204622311283 -1.2153780726136 18
"13956" -48.3608199232428 -1.13919790927512 32
"76335" -48.3416112253513 -1.17723811697253 16
"63989" -48.3465288751393 -1.25586341129785 11
"37728" -48.3783159658271 -1.24067393667598 13
"20659" -48.4466087076942 -1.37648766910238 17
"79501" -48.4444596740767 -1.13166720349577 14
"41823" -48.311569138477 -1.38276173786153 33
"48362" -48.2657878267804 -1.11083692288516 17
"46685" -48.3198387166628 -1.43099438869598 5
"8438" -48.3840243317892 -1.2202907264643 16
"15803" -48.3566087808879 -1.30293469419646 12
"35921" -48.4806616995521 -1.29356578243915 8
"52735" -48.4009673305075 -1.34180437729971 15
"2412" -48.2405335251273 -1.38351745420558 34
"12609" -48.429269863687 -1.15460367357641 11
"77042" -48.2720752884387 -1.34054596653387 22
"8350" -48.3516681895047 -1.10295585529795 19
"35930" -48.3606121460054 -1.18368007735715 10
"11120" -48.3156517149225 -1.19397014276254 19
"21224" -48.3925525154924 -1.29473301314549 20
"25599" -48.3868368576037 -1.39461689291186 19
"73904" -48.2859558821982 -1.45534448371029 12
"14004" -48.3187566658857 -1.210939773144 28
"47989" -48.2547299022042 -1.34359841557003 25
"18820" -48.326780316692 -1.16270090536087 13
"71117" -48.4294933020212 -1.39546222164364 23
"24408" -48.3877612773932 -1.48786437988916 16
"31562" -48.2514600394665 -1.41243459613739 31
"61987" -48.4658150280232 -1.14495368699412 16
"35233" -48.2819597473855 -1.30927806432871 25
"40083" -48.2399860678264 -1.11011459593207 24
"23983" -48.44467594871 -1.46837958984256 13
"68791" -48.2617432147076 -1.4376278127243 15
"31641" -48.4409864756546 -1.13686632029049 9
"45514" -48.4550109209427 -1.40847832689846 10
"40890" -48.1508555792023 -1.18570499795435 18
"50751" -48.2664537118887 -1.15680901972718 17
"75517" -48.4329579672489 -1.26544690528833 13
"58162" -48.4404876252706 -1.22704893051652 21
"37185" -48.1553094630471 -1.17090954085301 18
"73575" -48.2700784897463 -1.12145333433236 10
"61365" -48.3925021236124 -1.20521671175553 14
"77453" -48.3580479012387 -1.25238398622788 12
"25968" -48.2875247366659 -1.29476168487899 17
"69042" -48.4365938322565 -1.23626246077916 9
"38420" -48.2554762533792 -1.37878731508508 34
"51572" -48.3793269816549 -1.33738217321138 19
"57878" -48.2568448413 -1.17883105301068 20
"37826" -48.4147695320092 -1.13052347874206 10
"61840" -48.4213395331447 -1.22786833677152 14
"47883" -48.2592654696243 -1.44058043733525 23
"69632" -48.2458873853043 -1.31063475913166 36
"3282" -48.4642968665047 -1.28503018126486 14
"10120" -48.3611433403839 -1.20853783389292 14
"39363" -48.4182442044113 -1.4043876504066 19
"30958" -48.3137524888639 -1.41488185891846 24
"39403" -48.3742110732377 -1.32054898464065 11
"10061" -48.3056740126143 -1.44168348197357 22
"76026" -48.2714807329099 -1.33454090689575 31
"44194" -48.4724711624666 -1.29746805178207 21
"79284" -48.3852757146028 -1.21749894870294 18
"20880" -48.2606048433771 -1.16403337575518 24
"36618" -48.2079358979048 -1.16444678107632 10
"21078" -48.2183358195048 -1.30194698458413 42
"45323" -48.3020919153417 -1.42003493238523 17
"5873" -48.4471771807371 -1.46531001831837 12
"63189" -48.4519251978682 -1.43850125863172 10
"23098" -48.456496736956 -1.40321951455871 13
"46805" -48.2366505212818 -1.11681384795246 18
"64148" -48.2276467796746 -1.24359116692996 32
"9983" -48.4815874502076 -1.46856142835528 7
"13345" -48.3041327272989 -1.33248255420351 16
"11191" -48.4513895651339 -1.42090384033078 16
"15402" -48.4286257972209 -1.22578058021132 32
"8001" -48.3295328954105 -1.32273535275945 7
"79819" -48.183900391328 -1.15530041666766 21
"11503" -48.3728990955876 -1.0978543488714 16
"7001" -48.4233662359359 -1.41528637061858 28
"21517" -48.2359489851591 -1.26398634379904 30
"49771" -48.3991287357144 -1.23957741025388 16
"43583" -48.2507880451184 -1.39386240061416 15
"61211" -48.4106721544812 -1.34921634298882 15
"961" -48.280726555977 -1.41903225549303 12
"69682" -48.3872165018981 -1.21917664798727 13
"1463" -48.1534078639102 -1.18576349172262 28
"34798" -48.3181248495657 -1.21854966219816 28
"72521" -48.2277132190378 -1.17824346707235 24
"10680" -48.2907681924543 -1.37352173315471 28
"6323" -48.3520099286262 -1.08238157672106 19
"23049" -48.2253297932785 -1.33351149148504 40
"2674" -48.2607339766888 -1.43073789967389 21
"70764" -48.4780818471169 -1.45975886024186 8
"32647" -48.2544526174101 -1.21289965702653 37
"11433" -48.500462157384 -1.466627485658 6
"15616" -48.2665255027589 -1.38187211822476 31
"8981" -48.2365851640834 -1.31718718853284 36
"71725" -48.2607177202482 -1.13292260082118 16
"30108" -48.3215129191115 -1.15794801605749 17
"2331" -48.5506561325745 -1.23078416777943 20
"67544" -48.3641365990317 -1.12286682374597 35
"4136" -48.4742875549166 -1.37567939188783 11
"36282" -48.3021675968714 -1.22132642878634 11
"77416" -48.2959863545131 -1.15792360864163 4
"31591" -48.4766847704993 -1.4156945497604 10
"10058" -48.2521835776405 -1.38681248722825 25
"43761" -48.2652143946271 -1.13080440485628 18
"1929" -48.3617309469777 -1.12386544582884 41
"73319" -48.4138416402692 -1.49348144260104 14
"32945" -48.43326884325 -1.32419559159915 14
"48200" -48.4661856021655 -1.33852146200529 22
"37226" -48.3596970429076 -1.26802615076073 13
"12947" -48.252202955874 -1.4294709141526 23
"78332" -48.3271100885071 -1.38138297646168 23
"68695" -48.4458826970127 -1.38067658773619 9
"27010" -48.2474431506296 -1.14614726859327 22
"32356" -48.414795993227 -1.10021868816767 12
"40285" -48.4615177592898 -1.28907749834524 26
"95" -48.4736576566968 -1.29812099095366 16
"29446" -48.4637562361521 -1.27036547124436 13
"9088" -48.4205426413324 -1.45843625823231 4
"21962" -48.2090620100233 -1.23938254918235 34
"38357" -48.3677242323895 -1.28758512185744 10
"23919" -48.3849704401348 -1.24598727261283 12
"34112" -48.3963339741083 -1.39242299688805 22
"24748" -48.3348433059487 -1.41378920001285 16
"53259" -48.4162504512802 -1.32226918985616 21
"71096" -48.2260100189062 -1.17042237791753 26
"71008" -48.2433251191871 -1.24151319804326 33
"18421" -48.2992868493545 -1.3232609507088 25
"53879" -48.2470782983359 -1.40251535155754 14
"46519" -48.405331511657 -1.28078098291022 12
"59756" -48.4419695181378 -1.2728576589396 8
"31633" -48.4282590296032 -1.24644915243432 20
"39627" -48.4702502808066 -1.43098018602044 11
"64355" -48.3701717555395 -1.33534741087437 11
"3177" -48.305264049889 -1.312654783007 8
"10849" -48.4684593904026 -1.28517399808719 15
"9452" -48.1910677715596 -1.20110542688916 38
"6493" -48.3634078365133 -1.1613391185923 27
"6236" -48.4571427301284 -1.38001040324819 16
"30483" -48.3848412131942 -1.40948507778981 25
"43040" -48.2445907714219 -1.22489808471679 17
"17788" -48.2665999749743 -1.27197829996013 23
"45916" -48.1724757430396 -1.20471637603829 16
"15858" -48.4106377612815 -1.19843769101952 19
"50582" -48.2755961882785 -1.29223532752692 41
"30888" -48.4808955669007 -1.46681488792106 5
"29657" -48.2940568024743 -1.2391921053112 23
"55901" -48.4102084499143 -1.25997767015091 15
"33039" -48.409488589905 -1.41699318732635 38
"26149" -48.4144931603421 -1.40857307233591 15
"61649" -48.3481930414491 -1.38727188861507 25
"32390" -48.4039114811377 -1.44089067505385 21
"15516" -48.4111616281334 -1.13121850679506 13
"27760" -48.4748841402172 -1.28280618319336 15
"30920" -48.3101817028221 -1.38276015511888 49
"25081" -48.3686477283157 -1.30022424602327 18
"79207" -48.4787229539552 -1.28965335317643 11
"27673" -48.3809075250937 -1.14096664550933 12
"78647" -48.2778606198206 -1.33636331714879 27
"53989" -48.4084109270415 -1.25369149855273 15
"24483" -48.4208729741846 -1.27926058574601 11
"12624" -48.4221153288849 -1.13904896971125 14
"41177" -48.3097832292616 -1.23606630262209 11
"52799" -48.4045208546991 -1.39208295746232 18
"57407" -48.318218837607 -1.26295608134363 28
"62584" -48.2414189385229 -1.33688090746106 33
"5446" -48.3205233471185 -1.31462629436602 15
"77844" -48.3718302718783 -1.233070571074 30
"32937" -48.330946512189 -1.42411833570857 23
"44299" -48.1601418895095 -1.19311467450419 14
"9168" -48.4832071861928 -1.50864587463319 16
"21997" -48.2362664904091 -1.35404991738342 36
"6361" -48.2943469080149 -1.39866095317683 3
"763" -48.3143035596481 -1.15291402882621 15
"38447" -48.4016073358311 -1.10984314201634 27
"8268" -48.4899168055638 -1.46563797274632 13
"56351" -48.5314267830819 -1.31526425182975 20
"59035" -48.2864595654251 -1.25203105325959 25
"35847" -48.3498769366467 -1.08898962347189 16
"4150" -48.4574564170538 -1.45582505236765 7
"17584" -48.2532916953403 -1.12269423249268 5
"68414" -48.4851643538133 -1.49607867613912 15
"19936" -48.4045997197598 -1.33577528553124 18
"19990" -48.4516442434448 -1.29841191864743 16
"57205" -48.2956996554214 -1.42861525644943 19
"21907" -48.4365143122163 -1.3165179075021 15
"62451" -48.2429168566014 -1.09091769252221 10
"15887" -48.222848220835 -1.31954554175674 27
"54706" -48.2413555204892 -1.22321912932102 17
"15174" -48.2731897289112 -1.45672534933022 71
"69681" -48.2181548252561 -1.29831638324482 27
"52574" -48.4765422522434 -1.51208304658933 19
"78895" -48.3618207696015 -1.35963704789618 18
"21534" -48.2950335740895 -1.27857154556755 15
"17864" -48.3393800975672 -1.13985765731281 27
"32304" -48.299632584941 -1.2586078490325 9
"68559" -48.4110437487849 -1.25712958521959 15
"77223" -48.4378602374226 -1.35664708961516 15
"61134" -48.3545153188452 -1.31466279669294 14
"38444" -48.372867278909 -1.133697523523 21
"1999" -48.2949108140034 -1.39084178414455 22
"24515" -48.407998389907 -1.24992046553033 16
"48674" -48.4682810152687 -1.34414991150002 16
"19141" -48.4139331959244 -1.41304134816827 30
"20326" -48.4172535893989 -1.14546865924725 9
"45980" -48.3652207913214 -1.29344772671973 10
"71610" -48.4941307684237 -1.4191353178151 3
"49279" -48.2541307481004 -1.38260244161495 31
"51949" -48.3370088252403 -1.12856749789649 27
"17941" -48.2813709901724 -1.34027710171215 20
"60555" -48.4006178751007 -1.40827822581698 26
"32255" -48.3134039715502 -1.22245490040424 27
"31498" -48.2410027399258 -1.33688043650605 32
"75207" -48.4008792588671 -1.14852609248147 35
"27593" -48.5553586565193 -1.24754873964906 10
"23130" -48.3024800498543 -1.44405356279837 20
"71988" -48.3213317619183 -1.33697001833648 18
"63922" -48.3196118548065 -1.30196437704803 19
"66920" -48.4585118595286 -1.42165658420986 18
"19677" -48.379299430961 -1.07644706926102 19
"39338" -48.2209798773141 -1.25126381964774 32
"76577" -48.3454030593903 -1.40067470632529 23
"43421" -48.2677285413501 -1.38131496585229 40
"41256" -48.2282952690935 -1.15045726387171 13
"34636" -48.3769655723871 -1.20250180222282 30
"28936" -48.3675970892667 -1.40600654091399 24
"66681" -48.331002159703 -1.24383810753069 14
"47965" -48.3046363869913 -1.39633887961664 26
"59724" -48.4695364668506 -1.31822778880407 8
"58853" -48.3140424706656 -1.13531887259085 17
"8372" -48.3923055722424 -1.26449834021849 18
"55091" -48.468863192773 -1.14984447852925 11
"16484" -48.401178719697 -1.12394761569552 18
"41451" -48.3448498388676 -1.19993363749987 19
"16254" -48.4157405852185 -1.40983134599086 22
"8693" -48.2453446200067 -1.29946343830866 16
"4016" -48.2921381683272 -1.1191000994987 14
"9828" -48.2814845961133 -1.23303505622096 17
"15310" -48.3711343520381 -1.34344805849242 14
"346" -48.3279164041181 -1.13449395780471 14
"20694" -48.3812965289972 -1.31161893595738 10
"57228" -48.3455978924804 -1.16709435349747 15
"16325" -48.4350493592183 -1.39016141919882 25
"18329" -48.3044550604201 -1.29059064351531 26
"30293" -48.2856893951125 -1.19003062784519 19
"36116" -48.5394537275832 -1.33692058945082 23
"71108" -48.2586757937065 -1.28746938468328 21
"33343" -48.4562503361436 -1.28376520355861 18
"61910" -48.5415194185992 -1.35270504530976 11
"77210" -48.3002271777369 -1.35146933733529 30
"12990" -48.3273488742279 -1.38054538620545 24
"71476" -48.2106691750666 -1.15923665328419 10
"49179" -48.3300546249241 -1.35345755475724 6
"11763" -48.3868562679325 -1.15968524507644 10
"31196" -48.4119781785751 -1.42421139159944 11
"58557" -48.4801718392034 -1.49327970216909 7
"72877" -48.3998435015567 -1.35481871001134 19
"19494" -48.221499475647 -1.28435696905318 24
"51335" -48.4867414883494 -1.31926951727076 8
"11817" -48.2379521751457 -1.20492365447628 21
"75729" -48.5378847443201 -1.23663832852991 19
"20100" -48.2211027906017 -1.12852811006162 9
"66856" -48.2728621677088 -1.25355285403359 18
"14211" -48.3191170342221 -1.33221973714173 5
"54096" -48.3600996977725 -1.13787524955764 30
"77702" -48.3034840532515 -1.41598698853785 25
"17854" -48.1678481441008 -1.17203932684496 24
"48880" -48.4175345720516 -1.14155860777855 19
"43579" -48.2429666640984 -1.31733394073669 32
"70421" -48.373128615902 -1.42249135163205 4
"15668" -48.4535294284984 -1.49241084422875 25
"60911" -48.2775986871711 -1.23442743522715 21
"73845" -48.4474993220188 -1.29332292448415 18
"73318" -48.3206990699858 -1.40679067357977 18
"5683" -48.3382724989752 -1.3238619664248 11
"5783" -48.3986753054134 -1.13080825574614 29
"56622" -48.3126385180411 -1.15319173039106 14
"61967" -48.2630125667672 -1.43967733931698 20
"71018" -48.1838823436214 -1.1963506692651 34
"27362" -48.4232823979125 -1.19068724322239 17
"22066" -48.2814700535527 -1.24727814613942 28
"28064" -48.3964848263701 -1.15975004151461 21
"5422" -48.2403078272135 -1.33799671699461 35
"60711" -48.2668691161677 -1.14141836076545 19
"72598" -48.2155197329126 -1.16398890125056 11
"65788" -48.4422403642435 -1.1309669508088 8
"31367" -48.2218200008622 -1.24386425919847 30
"14726" -48.2265293638009 -1.25085083917054 32
"79806" -48.3460126265954 -1.12858975103203 30
"41464" -48.246081344018 -1.38492028593503 36
"7071" -48.4828529121586 -1.47853463311232 3
"36431" -48.2658346323174 -1.33830477486117 23
"38638" -48.2524132231539 -1.42765591620476 20
"79408" -48.4065014270254 -1.21975403576923 14
"18413" -48.4588555294897 -1.31491159198577 9
"753" -48.370813317772 -1.25127972546973 18
"14160" -48.4405526219656 -1.4331815119764 12
"16425" -48.3234376023122 -1.43835314927031 22
"50262" -48.3254464464049 -1.10446831632606 18
"11235" -48.3152936845552 -1.16220583447631 18
"68021" -48.2406964853284 -1.2345566879668 30
"339" -48.4759236378203 -1.31395140870189 15
"25521" -48.3929294658747 -1.10159603623049 15
"46321" -48.2619322643216 -1.3542188845121 30
"40830" -48.2962690281158 -1.41625780544444 14
"2488" -48.4492809618118 -1.31532073050157 22
"40271" -48.2252566815156 -1.13663074615426 9
"26531" -48.3324599207816 -1.06954032012864 13
"6460" -48.357110573476 -1.06637319111476 17
"36944" -48.2855123684057 -1.35899330812039 24
"56348" -48.4413016552736 -1.24632229015995 11
"74878" -48.3907354838003 -1.16569383397679 23
"15419" -48.3024985275646 -1.3039940590958 12
"16966" -48.3003584694698 -1.22691021874214 15
"28160" -48.4223845871796 -1.14826639866053 15
"65515" -48.3432469383113 -1.43880890810428 22
